username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
VertiMax|2017-08-11 17:12|0|1|"gracias por compartir"||||"896026427073720320"|https://twitter.com/VertiMax/status/896026427073720320
SashaDixit|2017-08-06 14:32|0|1|"Holaa Verti gracias buen día!!"||||"894174264999411712"|https://twitter.com/SashaDixit/status/894174264999411712
gomopin|2017-07-23 20:08|0|1|"@vertiseguros Quiero dar las gracias a Verti x el buen trato y la seriedad con q fui tratado yo y mi familia n el servicio dl 16-7-17 n Leon"||@vertiseguros||"889185540846882817"|https://twitter.com/gomopin/status/889185540846882817
IDragonsSpain|2017-06-30 14:23|9|16|"Los afortunados que verán a Imagine Dragons la semana que viene gracias a Verti Seguros!! pic.twitter.com/O8IZdsdcIw"||||"880763827729690624"|https://twitter.com/IDragonsSpain/status/880763827729690624
dragonsaddicted|2017-06-30 10:15|0|1|"verti me podrías dar una alegría hoy gracias"||||"880701314552004608"|https://twitter.com/dragonsaddicted/status/880701314552004608
agronimer|2017-06-15 12:10|0|0|"@agronimer hace nueva entrega de Maquinaria a #Mallorca FC: Aireadora Redexim Vertí -Drain 7316. Gracias por vuestra confianza. pic.twitter.com/xQqtLdlk0Y"||@agronimer|#Mallorca|"875294355912871940"|https://twitter.com/agronimer/status/875294355912871940
113IvaHernandez|2017-05-30 15:46|0|0|"Gracias Alee Verti http:// fb.me/872uFaZdb"||||"869550659661647874"|https://twitter.com/113IvaHernandez/status/869550659661647874
Edurneazul|2017-05-07 01:00|0|0|"En Facebook vertí la esencia natural de mi yo, de mi vida: una pena anula toda una vida. Gracias a tod@s (puede... http:// fb.me/G4pn6bZZ"||@s||"860992783422824449"|https://twitter.com/Edurneazul/status/860992783422824449
delzilenejgui30|2017-04-26 01:51|0|0|"Ahhhh! Mi vida @victoriaruffo31 me muero por Vertí . Gracias por proporcionarnos tamaña alegría. #AnsiosaPorVerti pic.twitter.com/uiH2H57UA3"||@victoriaruffo31|#AnsiosaPorVerti|"857019140850294784"|https://twitter.com/delzilenejgui30/status/857019140850294784
JulioC_TV|2017-04-22 04:47|0|0|"Amigos, gracias por la ayuda vertí 1 vaso de cloro por cada litro de agua. Uff estaba sin agua hace poco #AhoraNoticias @ahoranoticiasAN"||@ahoranoticiasAN|#AhoraNoticias|"855613893607137280"|https://twitter.com/JulioC_TV/status/855613893607137280
AlbertNeiraC|2017-04-07 13:54|0|0|"@vertiseguros Vamos, que he pagado yo la reparación del otro vehículo. La pintura del lateral. Gracias Verti y agur. #timado"||@vertiseguros|#timado|"850315879854342144"|https://twitter.com/AlbertNeiraC/status/850315879854342144
_JackyTheRipper|2017-04-02 04:51|0|0|"A mí también, era una bruja la que me hizo eso, me sentia chihuahua con ese cuerpo.... gracias por aguantarme - verti los collares--"||||"848367173575753728"|https://twitter.com/_JackyTheRipper/status/848367173575753728
Valegna|2017-03-30 13:36|0|0|"Alguien pensando en contratar su seguro de coche con #Verti ? Código Plan Amigo: N107849A05902N. Gracias :) #planAmigo #planAmigoVerti"|||#Verti #planAmigo #planAmigoVerti|"847412152512020483"|https://twitter.com/Valegna/status/847412152512020483
CADENA100|2017-03-25 23:21|6|33|"¡Muchas gracias ! Nautalia Viajes Verti Seguros Oreo Visionlab Ibudol de Kern Pharma Instax de Fujifilm Centros Único #LaNocheDeCADENA100 pic.twitter.com/3APh9cEQwF"|||#LaNocheDeCADENA100|"845762654107000832"|https://twitter.com/CADENA100/status/845762654107000832
Aguss_Martiinez|2017-03-22 23:30|0|1|"voy con verti , gracias igual"||||"844677668222222336"|https://twitter.com/Aguss_Martiinez/status/844677668222222336
Lulaa_Santos|2017-02-14 01:27|0|0|"Verti te adora. No les des bola a los giles esossss... — Muchas gracias enserio!!!! https:// curiouscat.me/Lulitasantos/p ost/103057559?t=1487032053 …"||||"831298802992676864"|https://twitter.com/Lulaa_Santos/status/831298802992676864
otroenmoto|2017-02-02 13:36|0|5|"Ayer tocó presentar el proyecto http:// OtroEnMoto.com a mis compañeros de #Verti . Gracias por vuestro apoyo pic.twitter.com/A9ZlCnFpBB"|||#Verti|"827133646519820288"|https://twitter.com/otroenmoto/status/827133646519820288
mitoba|2017-01-21 14:55|0|0|"@vertiseguros #verticlientes como pongo una queja por el último taller Verti donde fui? El servicio fue lamentable. Gracias ."||@vertiseguros|#verticlientes|"822804772914954242"|https://twitter.com/mitoba/status/822804772914954242
Aragorntty|2017-01-21 12:57|0|1|"Muchas gracias --Chasqueando los dedos hice aparecer un caldero y Verti el agua del cáliz dentro-- muy bien, veamos ahora [+]"||||"822775041607798784"|https://twitter.com/Aragorntty/status/822775041607798784
vertiseguros|2017-01-10 12:05|1|5|"313 semanas,2190 días,52560 horas,o 6 años juntos. Lo mires como lo mires hoy es un gran día. Mil gracias a todos por formar parte de Verti . pic.twitter.com/svijhToOCw"||||"818775654183370752"|https://twitter.com/vertiseguros/status/818775654183370752
delzilenejgui30|2017-01-07 15:26|5|7|"Me encanta Vertí con esta alegría, esta alegría que contagia a todos! @victoriaruffo31 gracias por estar y ser quien eres mi señora bonita. pic.twitter.com/l2uDqMcMYE"||@victoriaruffo31||"817739195905085443"|https://twitter.com/delzilenejgui30/status/817739195905085443
paul25001|2017-01-06 21:36|0|0|"muy bien Tito Gracias y en la tuya ?? Yo hay pedido verti por Bona sort aquesta Temporada q empieza saludos pic.twitter.com/yMJOOJiaLu"||||"817469901388611584"|https://twitter.com/paul25001/status/817469901388611584
delzilenejgui30|2016-12-26 04:03|1|0|"Mi vida! Que alegría Vertí aquí! Gracia por su cariño. Que Papito Dios te cuide siempre https:// twitter.com/victoriaruffo3 1/status/813211950096097280 …"||||"813218747171373056"|https://twitter.com/delzilenejgui30/status/813218747171373056
JoseLeSenpai|2016-12-13 16:07|0|2|"Oficialmente voy a hacer OTP Ahri gracias a @VertigalYT I will do OTP ahri tkx for the video verti ^^ https://www. youtube.com/watch?v=ABYCl3 0S21A&t=629s …"||@VertigalYT||"808689894491099137"|https://twitter.com/JoseLeSenpai/status/808689894491099137
anitarojasg|2016-12-11 15:08|0|0|"Que bien oír al recordado! Sebastian Verti , con su gran Cultura respecto a nuestra Madre! Virgen de Guadalupe! Gracias .:)))"||||"807950119786213376"|https://twitter.com/anitarojasg/status/807950119786213376
WanchyMedina|2016-11-23 18:40|0|2|"Gracias @marvel005 por recordar que en el #EstadioFranciscoMicheli restablecieron las ofertas por una queja que vertí #NoTeQuedesCallado pic.twitter.com/OAxLjzqM3l"||@marvel005|#EstadioFranciscoMicheli #NoTeQuedesCallado|"801480545968488448"|https://twitter.com/WanchyMedina/status/801480545968488448
CarlosPinchoPin|2016-11-10 16:31|0|0|"¿Me ayudas? si tienes un seguro con VERTI déjanos aquí tu opinión de esta compañía, gracias . http://www. segurchollo.com/verti-foro-de- seguros-verti-deja-tu-opinion/ … pic.twitter.com/xghtwpJ59C"||||"796737022438346753"|https://twitter.com/CarlosPinchoPin/status/796737022438346753
undivorcio|2016-11-10 16:31|0|0|"¿Me ayudas? si tienes un seguro con VERTI déjanos aquí tu opinión de esta compañía, gracias . http://www. segurchollo.com/verti-foro-de- seguros-verti-deja-tu-opinion/ … pic.twitter.com/jw2DOv19g6"||||"796737020676734976"|https://twitter.com/undivorcio/status/796737020676734976
SoloOfertasyMas|2016-11-10 16:31|0|0|"¿Me ayudas? si tienes un seguro con VERTI déjanos aquí tu opinión de esta compañía, gracias . http://www. segurchollo.com/verti-foro-de- seguros-verti-deja-tu-opinion/ … pic.twitter.com/VaFJJDPTjm"||||"796737018227212288"|https://twitter.com/SoloOfertasyMas/status/796737018227212288
MujerVida|2016-11-10 16:31|0|0|"¿Me ayudas? si tienes un seguro con VERTI déjanos aquí tu opinión de esta compañía, gracias . http://www. segurchollo.com/verti-foro-de- seguros-verti-deja-tu-opinion/ … pic.twitter.com/qF7B9V7cTJ"||||"796737017942081536"|https://twitter.com/MujerVida/status/796737017942081536
SegurChollo|2016-11-10 16:31|0|0|"¿Me ayudas? si tienes un seguro con VERTI déjanos aquí tu opinión de esta compañía, gracias . http://www. segurchollo.com/verti-foro-de- seguros-verti-deja-tu-opinion/ … pic.twitter.com/IrvqqKLtM2"||||"796737017208049664"|https://twitter.com/SegurChollo/status/796737017208049664
BegoGarciaAlamo|2016-11-07 21:10|2|2|"#utilizalacabeza Q rato tan especial con Rosana gracias a Verti seguros pic.twitter.com/Y8W6dxvILm"|||#utilizalacabeza|"795720165681938432"|https://twitter.com/BegoGarciaAlamo/status/795720165681938432
delzilenejgui30|2016-11-04 15:14|0|1|"Repost @gretelvaldez hermosos!!! Me encanta Vertí feliz junto a tus seres Queridos mi vida. @victoriaruffo31 gracias bella por la foto. pic.twitter.com/tN2hHK34QP"||@gretelvaldez @victoriaruffo31||"794543341299974144"|https://twitter.com/delzilenejgui30/status/794543341299974144
shingekinosol|2016-10-31 00:13|0|0|"el anuncio este de Verti donde sale la tía rascándose me hace tanta gracia que me muero"||||"792867012749950976"|https://twitter.com/shingekinosol/status/792867012749950976
miguelangeldaza|2016-10-18 18:28|0|1|"Otro más para unir al club de creativos de anuncios con menos gracia que Donald Trump contando chistes el de Verti @dmartingu"||@dmartingu||"788416388662759424"|https://twitter.com/miguelangeldaza/status/788416388662759424
yolandaexb|2016-10-17 21:13|1|3|"Homenaje a Vivian Maier ( http:// ift.tt/1p30h5C ) Gracias Multi Fotos por darme la oportunidad de descubrir mi verti … pic.twitter.com/eNrRLoBdzE"||||"788095508933992452"|https://twitter.com/yolandaexb/status/788095508933992452
siento75|2016-09-11 14:14|0|1|"buenos días, Verti !!!! Gracias"||||"774944294016847872"|https://twitter.com/siento75/status/774944294016847872
delzilenejgui30|2016-08-08 15:23|0|0|"Que bonito es despertar y Vertí aquí en twitter mi vida @victoriaruffo31 Gracias por ser quien eres, gracias por su cariño. Te ama x siempre"||@victoriaruffo31||"762640348938108928"|https://twitter.com/delzilenejgui30/status/762640348938108928
amarthaza|2016-08-07 17:09|0|0|"Que agasajo! Escuchar al G. Sebastian Verti !con su gran cultura versos y los tradicionales Chiles en Nogada! Gracias x compartir! LQ.bss :)))"||||"762304768769273856"|https://twitter.com/amarthaza/status/762304768769273856
anitarojasg|2016-08-07 16:42|0|0|"Que agasajo! Escuchar al G. Sebastian Verti !con su gran cultura versos y los tradicionales Chiles en Nogada! Gracias x compartir! LQ.bss :)))"||||"762297815515049984"|https://twitter.com/anitarojasg/status/762297815515049984
johkhz|2016-08-02 03:36|0|0|"La sardina la estoy comiendo con pasta larga. En ella vertí la ensalada con sardinas y eso quedó maravilloso. ¡ Gracias !"||||"760288132591972355"|https://twitter.com/johkhz/status/760288132591972355
kioler81|2016-07-29 09:57|1|0|"gracias pero no podeis hacer nada. Vuestra politica de empresa es dejar tirado al cliente. #Utilizalacabeza deja verti"|||#Utilizalacabeza|"758934534230376448"|https://twitter.com/kioler81/status/758934534230376448
santivallejo22|2016-07-22 13:49|1|0|"Novedades Manga/Anime para España (18 al 24 de julio): Sin más preámbulos, gracias a Vérti ... http:// bit.ly/2a53qix #games #videogame"|||#games #videogame|"756456155157630976"|https://twitter.com/santivallejo22/status/756456155157630976
managuac|2016-07-20 16:18|1|0|"@kaligula177 gracias a la asesoría podemita Iglesias Errejon Monedero Alegre ASerrano el Cristo Verti pic.twitter.com/7sPU0K0N2p"||@kaligula177||"755768781058826240"|https://twitter.com/managuac/status/755768781058826240
xFluffyFox|2016-07-07 23:36|0|0|"| #ChisteMalo Tío. Tienes menos gracia que los anuncios de Verti ."|||#ChisteMalo|"751167932818939904"|https://twitter.com/xFluffyFox/status/751167932818939904
LizieShadows|2016-07-07 22:36|0|0|"Me hace gracia el anuncio de verti . Es como: oye no subas fotos tuyas no vaya a ser que la gente piense mal de ti."||||"751152886244048896"|https://twitter.com/LizieShadows/status/751152886244048896
Rosa_Maldone|2016-07-04 17:26|0|1|"gracias x tramitar q me llamen sus compañeros pero estos NO solucionan nada. Acojonante cm trabaja #Verti . #noconfieisenVerti"|||#Verti #noconfieisenVerti|"749987882002186241"|https://twitter.com/Rosa_Maldone/status/749987882002186241
siento75|2016-06-27 11:59|0|1|"más vapor que otra cosa... gracias , Verti"||||"747368756226187264"|https://twitter.com/siento75/status/747368756226187264
aimfri|2016-06-16 14:46|0|0|"Cómo es Verti para seguros de hogar?: Estaba pensando enc ontratar pero no lo conozco. gracias http:// bit.ly/28HcPTb"||||"743424405598920705"|https://twitter.com/aimfri/status/743424405598920705
vertiseguros|2016-06-14 11:49|0|0|"Hola! Gracias por tu interés en Verti . Si nos pasas un DM con tu teléfono te llamamos enseguida. Un saludo. :-)"||||"742655219033608192"|https://twitter.com/vertiseguros/status/742655219033608192
delzilenejgui30|2016-06-14 03:25|0|0|"Me encanta Vertí , mi vida! @victoriaruffo31 Gracias por tus enseñanza a través de tus personajes. pic.twitter.com/5tRCg84HhJ"||@victoriaruffo31||"742528438142140416"|https://twitter.com/delzilenejgui30/status/742528438142140416
anitarojasg|2016-06-12 16:00|0|0|"Que agasajo escuchar a Sebastian Verti ! con sus deliciosas tradiciones! Oiganotó el Granestilo de Sebastian?jajaja gracias x compartir!LQ.:)"||||"741993604474798081"|https://twitter.com/anitarojasg/status/741993604474798081
ItsSalvaBTW|2016-06-10 11:21|0|1|"Gracias a la poción mágica que vertí sí pic.twitter.com/vx8CpHIlPf"||||"741198617885741056"|https://twitter.com/ItsSalvaBTW/status/741198617885741056
sloaizab|2016-05-25 21:02|0|0|"Gracias a nuestros Distribuidores Advance por participar en el webinar de Lanzamiento de la nueva restregadora verti … https:// lnkd.in/e4qmWXi"||||"735546579772268544"|https://twitter.com/sloaizab/status/735546579772268544
untipo_dificil|2016-05-18 15:43|0|1|"Gracias Verti . Abrazo!"||||"732929586615443457"|https://twitter.com/untipo_dificil/status/732929586615443457
juani_verti|2016-05-02 04:10|0|0|"Me gustó un video de @YouTube de @alphasniper97 http:// youtu.be/1leoyiQJQYc?a Me hace mucha gracia ..."||@YouTube @alphasniper97||"726957112870363137"|https://twitter.com/juani_verti/status/726957112870363137
ghanjastyle|2016-04-28 22:05|0|0|"gracias a @verti por sus varias llamadas a varios 902 para poder resolver mis dudas como cliente. Atención al cliente: 100/10 ;)"||@verti||"725777995470913536"|https://twitter.com/ghanjastyle/status/725777995470913536
Alejalacuerva|2016-04-28 21:07|0|1|"@EL_Vertiginoso Genial!!!!.. jaja. Gracias Verti !!!!.. Igual para vos!!.."||@EL_Vertiginoso||"725763474496741376"|https://twitter.com/Alejalacuerva/status/725763474496741376
mamuliona|2016-04-20 04:40|0|1|"@EL_Vertiginoso @sol__mn Siiii! Muchas gracias Verti !"||@EL_Vertiginoso @sol__mn||"722615966321025024"|https://twitter.com/mamuliona/status/722615966321025024
MarieBella11|2016-04-17 16:05|0|1|"@EL_Vertiginoso gracias , Verti"||@EL_Vertiginoso||"721701159300435968"|https://twitter.com/MarieBella11/status/721701159300435968
Ajsmorillas|2016-04-14 13:43|0|0|"Verti Seguros Gracias por Seguime!"||||"720578269297426434"|https://twitter.com/Ajsmorillas/status/720578269297426434
amarthaza|2016-03-27 21:17|0|0|"Que tal! toda la cultura y sentimiento del Gran Sebastian Verti ! deleite oirlo! Gracias x compartir! Abraxxxos!:)))"||||"714169607502696448"|https://twitter.com/amarthaza/status/714169607502696448
ErikaMGal|2016-03-27 21:17|0|0|"Que tal! toda la cultura y sentimiento del Gran Sebastian Verti ! deleite oirlo! Gracias x compartir! Abraxxxos!:)))"||||"714169607230074880"|https://twitter.com/ErikaMGal/status/714169607230074880
anitarojasg|2016-03-27 20:49|0|0|"Que tal! toda la cultura y sentimiento del Gran Sebastian Verti ! deleite oirlo! Gracias x compartir! Abraxxxos!:)))"||||"714162548761698304"|https://twitter.com/anitarojasg/status/714162548761698304
juani_verti|2016-03-19 01:08|0|0|"Me gustó un video de @YouTube de @alphasniper97 http:// youtu.be/zWGtzrJE-lc?a Muchas Gracias ."||@YouTube @alphasniper97||"710981318297980928"|https://twitter.com/juani_verti/status/710981318297980928
amarthaza|2016-03-13 20:33|0|0|"Por algún motivo.oír a Sebastian Vertí ! me encanta! con sus Grandes y deliciosas tradiciones! basa donde este! :) Gracias !"||||"709100145485357056"|https://twitter.com/amarthaza/status/709100145485357056
ErikaMGal|2016-03-13 20:33|0|0|"Por algún motivo.oír a Sebastian Vertí ! me encanta! con sus Grandes y deliciosas tradiciones! basa donde este! :) Gracias !"||||"709100145279827968"|https://twitter.com/ErikaMGal/status/709100145279827968
anitarojasg|2016-03-13 20:06|0|0|"Por algún motivo.oír a Sebastian Vertí ! me encanta! con sus Grandes y deliciosas tradiciones! basa donde este! :) Gracias !"||||"709093418358542336"|https://twitter.com/anitarojasg/status/709093418358542336
vertiseguros|2016-02-15 12:16|0|0|"@chiclett4u Hola, ¿a qué te refieres? No entendemos tu comentario, pero aclaramos que en Verti somos contrarios a la violencia. Gracias ."||@chiclett4u||"699190508447338496"|https://twitter.com/vertiseguros/status/699190508447338496
BastidaRebaze3|2016-01-31 19:38|0|0|"@marianoosorio1 como me emociona y estremece el escuchar a Sebastian Vertí gracias por seguir con esas tradiciones él sigue en nosotros"||@marianoosorio1||"693866068557717504"|https://twitter.com/BastidaRebaze3/status/693866068557717504
anitarojasg|2016-01-04 18:49|0|0|"Como siempre! Un Gran agasajo!escuchar al Gran Sebastian Vertí ! en estas celebraciones! Gracias por compartir!LQ."||||"684069036515291137"|https://twitter.com/anitarojasg/status/684069036515291137
zanguichero|2015-12-26 21:50|0|0|"Ahorita no, solo vertí un comentario haciendo alusión al prestigio que se cargan, gracias . https:// twitter.com/AyudaNextel/st atus/680836200517611520 …"||||"680853268952567808"|https://twitter.com/zanguichero/status/680853268952567808
skrabajo|2015-12-26 03:44|0|0|"@Verti _Gurls Gracias por seguirme, en breve te devuelvo follow :) #TuitUtil http://www. tuitutil.net"||@Verti|#TuitUtil|"680579885312675841"|https://twitter.com/skrabajo/status/680579885312675841
marisol1150|2015-12-24 09:46|0|0|"Hoy fue el mejor dia me di verti super con mis amigos gracias por tenerlos chicos los quiero"||||"679946292093566976"|https://twitter.com/marisol1150/status/679946292093566976
keteflips|2015-12-20 16:49|0|0|"Gracias Verti Seguros por el follow! Nos leemos ;)"||||"678603138803306496"|https://twitter.com/keteflips/status/678603138803306496
juani_verti|2015-12-16 17:49|0|0|"@90minutos_FOX Hermosa la camiseta gracias river por esta alegría.Grande alario #90MinutosFOX"||@90minutos_FOX|#90MinutosFOX|"677168574050336768"|https://twitter.com/juani_verti/status/677168574050336768
sealandmotion|2015-12-16 10:31|0|0|"¡Y seguimos con Verti , spots originales y divertidos! Gracias por volver a confiar en nosotras. #sealandmotion http:// on.fb.me/1QoZgkl"|||#sealandmotion|"677058363046367232"|https://twitter.com/sealandmotion/status/677058363046367232
